PickUpDateTime,Longitude,Latitude,Age,Sex,SpendCat,ResidentCat,AppleAndorid,NetworkFlag,NetworkProvider,PrePaidPostPaid,ActivePassive,VoiceData
2023-07-28 19:14:00,-1.468427,53.379732,70,1,2,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-07-29 19:14:00,-1.469153,53.392173,24,2,3,Resident,Android,6,MVNO,PostPaid,Active,Voice
2023-07-30 19:14:00,-1.500156,53.372778,84,1,4,UK,Android,1,BT,PostPaid,Passive,NotInUse
2023-07-31 19:14:00,-1.445499,53.385324,48,1,5,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-08-01 19:14:00,-1.466712,53.382554,44,2,5,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-08-02 19:14:00,-1.493743,53.383250,57,2,5,UK,Android,6,MVNO,PrePaid,Passive,NotInUse
2023-08-03 19:14:00,-1.506846,53.374294,62,1,2,UK,Android,4,EE,PostPaid,Passive,NotInUse
2023-08-04 19:14:00,-1.514466,53.386839,34,2,2,Resident,Android,5,Three,PostPaid,Active,Data
2023-08-05 19:14:00,-1.473769,53.376029,55,1,4,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2023-08-06 19:14:00,-1.505483,53.392009,42,1,3,UK,Android,2,O2,PrePaid,Passive,NotInUse
2023-08-07 19:14:00,-1.444794,53.384385,84,2,5,UK,Android,4,EE,PostPaid,Passive,NotInUse
2023-08-08 19:14:00,-1.459611,53.369962,45,2,4,UK,Android,3,Vodafone,PrePaid,Passive,NotInUse
2023-08-09 19:14:00,-1.477554,53.367919,68,2,4,Non-UK,Android,6,MVNO,PostPaid,Active,Data
2023-08-10 19:14:00,-1.448030,53.372438,49,1,4,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-08-11 19:14:00,-1.461808,53.376725,68,2,4,UK,Android,2,O2,PostPaid,Passive,NotInUse
2023-08-12 19:14:00,-1.453231,53.377643,72,1,1,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-08-13 19:14:00,-1.500747,53.370043,26,2,5,UK,Android,5,Three,PostPaid,Passive,NotInUse
2023-08-14 19:14:00,-1.470086,53.376453,50,2,2,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2023-08-15 19:14:00,-1.436502,53.381665,53,2,3,Resident,Android,1,BT,PostPaid,Active,Data
2023-08-16 19:14:00,-1.506023,53.390602,29,1,2,Resident,Apple,6,MVNO,PostPaid,Active,Data
2023-08-17 19:14:00,-1.487011,53.369954,84,1,1,Resident,Apple,4,EE,PrePaid,Active,Data
2023-08-18 19:14:00,-1.436277,53.387649,30,2,1,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-08-19 19:14:00,-1.486053,53.384044,31,1,5,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2023-08-20 19:14:00,-1.513545,53.373475,60,2,2,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2023-08-21 19:14:00,-1.476881,53.368823,75,1,2,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2023-08-22 19:14:00,-1.505778,53.369787,77,2,3,Resident,Apple,3,Vodafone,PrePaid,Passive,NotInUse
2023-08-23 19:14:00,-1.453465,53.391393,26,1,4,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-08-24 19:14:00,-1.466722,53.381139,66,1,3,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-08-25 19:14:00,-1.515242,53.368539,67,2,3,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-08-26 19:14:00,-1.501671,53.382785,30,2,5,Resident,Apple,1,BT,PostPaid,Passive,NotInUse
2023-08-27 19:14:00,-1.467074,53.369455,83,2,3,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-08-28 19:14:00,-1.511516,53.370953,70,2,3,Resident,Apple,1,BT,PrePaid,Active,Data
2023-08-29 19:14:00,-1.513627,53.367888,43,1,1,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-08-30 19:14:00,-1.446210,53.383349,68,2,1,UK,Apple,6,MVNO,PostPaid,Passive,NotInUse
2023-08-31 19:14:00,-1.469839,53.377219,74,2,4,UK,Apple,2,O2,PostPaid,Passive,NotInUse
2023-09-01 19:14:00,-1.488082,53.381892,34,1,5,Resident,Android,3,Vodafone,PrePaid,Active,Voice
2023-09-02 19:14:00,-1.488221,53.378381,57,1,5,UK,Android,5,Three,PostPaid,Passive,NotInUse
2023-09-03 19:14:00,-1.493990,53.391162,81,1,1,UK,Android,5,Three,PostPaid,Passive,NotInUse
2023-09-04 19:14:00,-1.448453,53.381251,56,1,1,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2023-09-05 19:14:00,-1.471304,53.384248,29,1,5,Resident,Android,2,O2,PostPaid,Active,Data
2023-09-06 19:14:00,-1.512933,53.379881,21,1,3,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-09-07 19:14:00,-1.509241,53.388420,48,1,4,Resident,Android,4,EE,PostPaid,Active,Data
2023-09-08 19:14:00,-1.459361,53.382600,69,U,3,Resident,Apple,1,BT,PostPaid,Passive,NotInUse
2023-09-09 19:14:00,-1.491350,53.383918,20,1,5,Resident,Android,1,BT,PrePaid,Active,Voice
2023-09-10 19:14:00,-1.438229,53.391799,68,2,4,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2023-09-11 19:14:00,-1.435380,53.372718,56,1,4,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-09-12 19:14:00,-1.496173,53.384121,43,1,1,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-09-13 19:14:00,-1.488004,53.385506,75,2,1,Resident,Apple,2,O2,PrePaid,Passive,NotInUse
2023-09-14 19:14:00,-1.483424,53.372048,19,1,1,Resident,Android,4,EE,PrePaid,Passive,NotInUse
2023-09-15 19:14:00,-1.451253,53.389304,12,1,4,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-09-16 19:14:00,-1.477626,53.383772,40,1,2,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-09-17 19:14:00,-1.498567,53.369555,47,1,5,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-09-18 19:14:00,-1.465869,53.377097,55,1,1,Resident,Android,1,BT,PostPaid,Active,Data
2023-09-19 19:14:00,-1.443757,53.389739,68,1,3,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-09-20 19:14:00,-1.496925,53.391318,24,1,1,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-09-21 19:14:00,-1.513292,53.385498,66,1,2,Non-UK,Apple,4,EE,PostPaid,Passive,NotInUse
2023-09-22 19:14:00,-1.477133,53.369431,19,2,5,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2023-09-23 19:14:00,-1.512119,53.374957,75,2,5,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-09-24 19:14:00,-1.469965,53.367919,44,2,2,Resident,Android,4,EE,PrePaid,Passive,NotInUse
2023-09-25 19:14:00,-1.480107,53.382262,19,2,3,UK,Apple,5,Three,PrePaid,Passive,NotInUse
2023-09-26 19:14:00,-1.442757,53.373641,56,2,5,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-09-27 19:14:00,-1.434810,53.391750,45,1,4,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-09-28 19:14:00,-1.458962,53.367811,50,2,4,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-09-29 19:14:00,-1.438670,53.389501,72,1,3,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-09-30 19:14:00,-1.451795,53.375416,42,1,3,Resident,Android,2,O2,PostPaid,Active,Data
2023-10-01 19:14:00,-1.486485,53.384806,31,1,5,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2023-10-02 19:14:00,-1.458989,53.376336,56,1,1,Resident,Android,6,MVNO,PrePaid,Passive,NotInUse
2023-10-03 19:14:00,-1.460164,53.380345,46,1,2,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-10-04 19:14:00,-1.507807,53.379859,51,1,2,UK,Apple,1,BT,PrePaid,Passive,NotInUse
2023-10-05 19:14:00,-1.493210,53.382761,72,2,2,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-10-06 19:14:00,-1.514286,53.382430,35,1,1,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-10-07 19:14:00,-1.451333,53.376475,74,2,1,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-10-08 19:14:00,-1.485751,53.387105,84,2,5,Resident,Apple,5,Three,PostPaid,Active,Voice
2023-10-09 19:14:00,-1.461301,53.385012,63,1,2,UK,Android,3,Vodafone,PrePaid,Passive,NotInUse
2023-10-10 19:14:00,-1.466240,53.382436,66,2,1,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2023-10-11 19:14:00,-1.507141,53.383367,71,2,3,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-10-12 19:14:00,-1.505876,53.388679,58,2,5,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-10-13 19:14:00,-1.458340,53.382082,68,1,4,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-10-14 19:14:00,-1.507717,53.384114,75,1,4,Resident,Android,1,BT,PrePaid,Passive,NotInUse
2023-10-15 19:14:00,-1.504326,53.369315,14,2,4,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-10-16 19:14:00,-1.451353,53.384683,23,1,4,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2023-10-17 19:14:00,-1.510713,53.390572,52,2,3,UK,Apple,1,BT,PostPaid,Passive,NotInUse
2023-10-18 19:14:00,-1.474481,53.386729,19,2,2,Resident,Apple,2,O2,PrePaid,Passive,NotInUse
2023-10-19 19:14:00,-1.462484,53.377550,23,2,5,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-10-20 19:14:00,-1.458188,53.371248,16,1,3,UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-10-21 19:14:00,-1.437529,53.392177,23,2,4,UK,Android,6,MVNO,PrePaid,Passive,NotInUse
2023-10-22 19:14:00,-1.451765,53.380198,41,1,5,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2023-10-23 19:14:00,-1.508246,53.373755,33,1,1,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-10-24 19:14:00,-1.508793,53.375983,26,1,4,Resident,Android,1,BT,PrePaid,Passive,NotInUse
2023-10-25 19:14:00,-1.506141,53.376514,24,1,3,UK,Android,4,EE,PostPaid,Passive,NotInUse
2023-10-26 19:14:00,-1.491775,53.383085,58,1,5,Resident,Android,6,MVNO,PrePaid,Passive,NotInUse
2023-10-27 19:14:00,-1.500241,53.374337,67,2,4,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-10-28 19:14:00,-1.449959,53.376417,19,1,1,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-10-29 19:14:00,-1.497247,53.371540,55,2,4,Resident,Android,5,Three,PrePaid,Active,Data
2023-10-30 19:14:00,-1.507901,53.387000,19,1,1,Resident,Android,1,BT,PrePaid,Passive,NotInUse
2023-10-31 19:14:00,-1.498270,53.369755,71,2,2,UK,Android,5,Three,PostPaid,Passive,NotInUse
2023-11-01 19:14:00,-1.452134,53.383357,22,2,1,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-11-02 19:14:00,-1.514595,53.386163,70,2,2,Resident,Apple,2,O2,PostPaid,Active,Data
2023-11-03 19:14:00,-1.493333,53.386250,59,1,5,Resident,Apple,6,MVNO,PostPaid,Active,Data
2023-11-04 19:14:00,-1.492597,53.368324,44,2,4,UK,Apple,2,O2,PostPaid,Passive,NotInUse
2023-11-05 19:14:00,-1.441313,53.371392,70,1,4,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2023-11-06 19:14:00,-1.484804,53.371565,75,2,4,Resident,Apple,4,EE,PrePaid,Passive,NotInUse
2023-11-07 19:14:00,-1.438119,53.380990,31,1,5,UK,Android,5,Three,PostPaid,Passive,NotInUse
2023-11-08 19:14:00,-1.504186,53.388426,32,1,2,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-11-09 19:14:00,-1.459811,53.381437,79,1,4,UK,Apple,1,BT,PostPaid,Passive,NotInUse
2023-11-10 19:14:00,-1.450548,53.368957,56,2,4,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2023-11-11 19:14:00,-1.480781,53.386400,73,2,3,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2023-11-12 19:14:00,-1.436512,53.384714,14,2,5,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-11-13 19:14:00,-1.455931,53.373979,63,1,2,Resident,Android,4,EE,PrePaid,Passive,NotInUse
2023-11-14 19:14:00,-1.483433,53.372089,24,1,5,Non-UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-11-15 19:14:00,-1.485241,53.391608,76,2,5,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2023-11-16 19:14:00,-1.513188,53.368181,20,1,1,Resident,Apple,2,O2,PostPaid,Active,Data
2023-11-17 19:14:00,-1.439610,53.383003,48,2,2,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-11-18 19:14:00,-1.442488,53.367842,76,1,5,UK,Android,5,Three,PostPaid,Passive,NotInUse
2023-11-19 19:14:00,-1.443882,53.370482,36,2,1,Resident,Android,1,BT,PrePaid,Passive,NotInUse
2023-11-20 19:14:00,-1.471053,53.388895,68,2,5,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2023-11-21 19:14:00,-1.443045,53.371564,25,1,5,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-11-22 19:14:00,-1.477861,53.390281,42,2,1,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-11-23 19:14:00,-1.514218,53.378113,66,2,1,Resident,Android,4,EE,PostPaid,Active,Data
2023-11-24 19:14:00,-1.506635,53.384534,27,2,1,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-11-25 19:14:00,-1.446530,53.367879,35,1,1,UK,Android,2,O2,PostPaid,Passive,NotInUse
2023-11-26 19:14:00,-1.516000,53.380583,14,2,2,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-11-27 19:14:00,-1.440830,53.368517,54,2,2,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2023-11-28 19:14:00,-1.451071,53.381213,57,2,4,UK,Android,3,Vodafone,PrePaid,Passive,NotInUse
2023-11-29 19:14:00,-1.480792,53.381766,31,2,1,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2023-11-30 19:14:00,-1.496631,53.379969,72,1,5,UK,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2023-12-01 19:14:00,-1.442468,53.375303,64,2,5,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-12-02 19:14:00,-1.444107,53.375212,37,2,4,Non-UK,Apple,5,Three,PrePaid,Passive,NotInUse
2023-12-03 19:14:00,-1.499341,53.382862,30,1,4,UK,Android,1,BT,PostPaid,Passive,NotInUse
2023-12-04 19:14:00,-1.509865,53.372779,13,1,4,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2023-12-05 19:14:00,-1.480912,53.386769,74,1,2,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2023-12-06 19:14:00,-1.447614,53.378130,23,1,1,Resident,Apple,6,MVNO,PostPaid,Passive,NotInUse
2023-12-07 19:14:00,-1.434923,53.383781,72,1,3,UK,Apple,4,EE,PrePaid,Passive,NotInUse
2023-12-08 19:14:00,-1.463119,53.377218,37,2,1,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-12-09 19:14:00,-1.451649,53.383432,68,2,1,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-12-10 19:14:00,-1.444012,53.384666,58,1,4,Resident,Apple,3,Vodafone,PrePaid,Passive,NotInUse
2023-12-11 19:14:00,-1.465404,53.383871,64,2,5,Non-UK,Android,1,BT,PrePaid,Passive,NotInUse
2023-12-12 19:14:00,-1.481011,53.383007,45,1,5,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2023-12-13 19:14:00,-1.504151,53.382030,14,1,2,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2023-12-14 19:14:00,-1.435400,53.380893,28,2,5,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-12-15 19:14:00,-1.500937,53.387687,17,1,2,UK,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2023-12-16 19:14:00,-1.505641,53.387600,82,2,1,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2023-12-17 19:14:00,-1.453124,53.367637,17,1,4,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2023-12-18 19:14:00,-1.494055,53.367936,41,1,2,Resident,Android,3,Vodafone,PrePaid,Passive,NotInUse
2023-12-19 19:14:00,-1.459786,53.368341,54,2,3,UK,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-12-20 19:14:00,-1.472174,53.379703,28,2,3,Resident,Android,2,O2,PrePaid,Active,Data
2023-12-21 19:14:00,-1.467172,53.375076,61,1,1,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2023-12-22 19:14:00,-1.487863,53.386299,39,2,3,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-12-23 19:14:00,-1.498693,53.385709,21,2,1,UK,Android,1,BT,PostPaid,Passive,NotInUse
2023-12-24 19:14:00,-1.437995,53.388419,53,1,4,UK,Android,5,Three,PostPaid,Active,Data
2023-12-25 19:14:00,-1.481012,53.381369,42,2,4,UK,Apple,4,EE,PostPaid,Passive,NotInUse
2023-12-26 19:14:00,-1.488307,53.383280,31,2,3,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2023-12-27 19:14:00,-1.475731,53.368859,18,2,4,Resident,Apple,1,BT,PostPaid,Passive,NotInUse
2023-12-28 19:14:00,-1.465556,53.390090,22,1,5,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2023-12-29 19:14:00,-1.493922,53.370962,23,1,3,Resident,Android,1,BT,PostPaid,Active,Voice
2023-12-30 19:14:00,-1.445073,53.374987,31,2,2,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2023-12-31 19:14:00,-1.481445,53.381970,17,2,3,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2024-01-01 19:14:00,-1.500330,53.388407,49,2,4,UK,Apple,4,EE,PostPaid,Active,Data
2024-01-02 19:14:00,-1.497412,53.368939,72,1,4,UK,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2024-01-03 19:14:00,-1.509556,53.379210,20,1,4,Resident,Apple,5,Three,PrePaid,Passive,NotInUse
2024-01-04 19:14:00,-1.504597,53.392068,65,1,2,Resident,Android,5,Three,PostPaid,Active,Data
2024-01-05 19:14:00,-1.446660,53.391291,29,2,5,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2024-01-06 19:14:00,-1.498590,53.372974,60,1,3,Resident,Apple,5,Three,PrePaid,Passive,NotInUse
2024-01-07 19:14:00,-1.448841,53.389299,80,1,5,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2024-01-08 19:14:00,-1.490937,53.370760,14,2,4,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2024-01-09 19:14:00,-1.467594,53.380682,16,1,5,UK,Apple,6,MVNO,PostPaid,Passive,NotInUse
2024-01-10 19:14:00,-1.502646,53.369653,13,2,4,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2024-01-11 19:14:00,-1.497225,53.386048,55,2,5,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2024-01-12 19:14:00,-1.487362,53.378666,27,1,1,Resident,Android,4,EE,PrePaid,Passive,NotInUse
2024-01-13 19:14:00,-1.475584,53.377290,72,2,5,UK,Android,2,O2,PrePaid,Passive,NotInUse
2024-01-14 19:14:00,-1.435099,53.392358,42,2,1,Non-UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2024-01-15 19:14:00,-1.436310,53.371872,22,1,1,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-01-16 19:14:00,-1.480162,53.370838,66,2,3,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2024-01-17 19:14:00,-1.515070,53.371729,67,2,4,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2024-01-18 19:14:00,-1.462658,53.368385,77,1,3,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2024-01-19 19:14:00,-1.446852,53.376823,37,1,3,UK,Apple,2,O2,PostPaid,Passive,NotInUse
2024-01-20 19:14:00,-1.448213,53.372429,30,1,3,UK,Apple,1,BT,PrePaid,Passive,NotInUse
2024-01-21 19:14:00,-1.453606,53.374957,69,2,3,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2024-01-22 19:14:00,-1.455359,53.374153,22,1,1,Resident,Android,4,EE,PostPaid,Active,Data
2024-01-23 19:14:00,-1.452525,53.379400,77,2,5,Resident,Apple,1,BT,PostPaid,Passive,NotInUse
2024-01-24 19:14:00,-1.490176,53.368047,49,2,3,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2024-01-25 19:14:00,-1.498361,53.376384,61,2,4,Resident,Android,1,BT,PrePaid,Passive,NotInUse
2024-01-26 19:14:00,-1.491019,53.387363,33,2,4,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2024-01-27 19:14:00,-1.502447,53.377399,55,2,3,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2024-01-28 19:14:00,-1.452266,53.369813,28,2,2,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2024-01-29 19:14:00,-1.510775,53.370851,80,2,3,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2024-01-30 19:14:00,-1.491625,53.371396,14,1,1,Resident,Apple,1,BT,PostPaid,Passive,NotInUse
2024-01-31 19:14:00,-1.434530,53.391480,53,2,4,Resident,Android,5,Three,PostPaid,Active,Voice
2024-02-01 19:14:00,-1.493729,53.375659,54,1,4,UK,Android,2,O2,PrePaid,Active,Data
2024-02-02 19:14:00,-1.466022,53.387537,59,2,4,UK,Android,4,EE,PostPaid,Active,Data
2024-02-03 19:14:00,-1.470580,53.385765,71,2,3,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2024-02-04 19:14:00,-1.478052,53.377009,38,1,3,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2024-02-05 19:14:00,-1.515086,53.372264,61,2,1,UK,Android,5,Three,PostPaid,Active,Data
2024-02-06 19:14:00,-1.503638,53.379616,75,2,4,UK,Apple,5,Three,PrePaid,Passive,NotInUse
2024-02-07 19:14:00,-1.498754,53.386146,46,1,1,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2024-02-08 19:14:00,-1.474041,53.370060,15,1,3,Non-UK,Android,4,EE,PostPaid,Passive,NotInUse
2024-02-09 19:14:00,-1.438790,53.380878,14,1,5,Resident,Android,2,O2,PostPaid,Active,Voice
2024-02-10 19:14:00,-1.459032,53.369409,76,1,2,UK,Android,1,BT,PostPaid,Passive,NotInUse
2024-02-11 19:14:00,-1.448328,53.377893,24,2,2,Resident,Apple,1,BT,PostPaid,Passive,NotInUse
2024-02-12 19:14:00,-1.442836,53.389572,76,1,2,Resident,Apple,6,MVNO,PrePaid,Passive,NotInUse
2024-02-13 19:14:00,-1.460059,53.389960,72,2,3,UK,Android,5,Three,PostPaid,Passive,NotInUse
2024-02-14 19:14:00,-1.482559,53.390189,76,1,5,UK,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2024-02-15 19:14:00,-1.474786,53.382093,18,2,2,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2024-02-16 19:14:00,-1.455025,53.377609,55,1,3,Resident,Apple,2,O2,PrePaid,Passive,NotInUse
2024-02-17 19:14:00,-1.498513,53.374967,70,2,2,Resident,Apple,5,Three,PostPaid,Passive,NotInUse
2024-02-18 19:14:00,-1.500787,53.389749,26,1,3,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-02-19 19:14:00,-1.449885,53.387838,71,1,4,Resident,Android,2,O2,PostPaid,Passive,NotInUse
2024-02-20 19:14:00,-1.479886,53.387864,84,1,2,Resident,Apple,6,MVNO,PostPaid,Passive,NotInUse
2024-02-21 19:14:00,-1.443949,53.381144,18,2,2,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2024-02-22 19:14:00,-1.448697,53.386273,50,1,3,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2024-02-23 19:14:00,-1.468031,53.388403,79,2,2,UK,Apple,4,EE,PostPaid,Passive,NotInUse
2024-02-24 19:14:00,-1.445049,53.373914,82,1,5,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2024-02-25 19:14:00,-1.466031,53.385391,79,2,5,Resident,Apple,3,Vodafone,PrePaid,Passive,NotInUse
2024-02-26 19:14:00,-1.476194,53.381433,62,2,4,UK,Android,5,Three,PrePaid,Passive,NotInUse
2024-02-27 19:14:00,-1.481357,53.388374,82,2,4,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-02-28 19:14:00,-1.506329,53.388103,17,2,3,Resident,Android,4,EE,PostPaid,Active,Voice
2024-02-29 19:14:00,-1.471972,53.371574,23,2,5,Resident,Android,5,Three,PrePaid,Passive,NotInUse
2024-03-01 19:14:00,-1.464512,53.390713,81,1,3,Resident,Android,3,Vodafone,PostPaid,Passive,NotInUse
2024-03-02 19:14:00,-1.488751,53.386956,66,1,3,Resident,Android,4,EE,PostPaid,Passive,NotInUse
2024-03-03 19:14:00,-1.455693,53.388874,73,1,1,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2024-03-04 19:14:00,-1.451712,53.376390,31,1,4,Resident,Android,1,BT,PrePaid,Passive,NotInUse
2024-03-05 19:14:00,-1.471161,53.380184,42,2,4,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-03-06 19:14:00,-1.454733,53.385445,68,1,2,UK,Android,4,EE,PostPaid,Passive,NotInUse
2024-03-07 19:14:00,-1.485646,53.374529,58,2,3,UK,Android,3,Vodafone,PostPaid,Passive,NotInUse
2024-03-08 19:14:00,-1.444968,53.391191,25,2,1,Resident,Android,5,Three,PostPaid,Passive,NotInUse
2024-03-09 19:14:00,-1.442544,53.370224,29,1,5,Resident,Apple,3,Vodafone,PostPaid,Passive,NotInUse
2024-03-10 19:14:00,-1.454736,53.382637,64,1,4,Resident,Android,2,O2,PrePaid,Passive,NotInUse
2024-03-11 19:14:00,-1.455995,53.372536,79,1,2,UK,Android,1,BT,PostPaid,Passive,NotInUse
2024-03-12 19:14:00,-1.496680,53.381526,52,2,5,Resident,Android,1,BT,PrePaid,Active,Data
2024-03-13 19:14:00,-1.500976,53.373619,41,1,4,Resident,Apple,1,BT,PostPaid,Active,Voice
2024-03-14 19:14:00,-1.486434,53.380385,34,1,3,Resident,Android,1,BT,PostPaid,Passive,NotInUse
2024-03-15 19:14:00,-1.488480,53.379531,27,2,1,Resident,Apple,4,EE,PostPaid,Active,Data
2024-03-16 19:14:00,-1.490527,53.380633,73,2,1,Resident,Android,6,MVNO,PostPaid,Passive,NotInUse
2024-03-17 19:14:00,-1.442757,53.374445,50,2,5,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2024-03-18 19:14:00,-1.501678,53.374144,69,2,5,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
2024-03-19 19:14:00,-1.504609,53.380433,22,1,3,UK,Android,4,EE,PrePaid,Passive,NotInUse
2024-03-20 19:14:00,-1.484878,53.367652,63,2,4,Resident,Apple,4,EE,PostPaid,Passive,NotInUse
2024-03-21 19:14:00,-1.492534,53.367749,53,2,4,Resident,Apple,2,O2,PostPaid,Passive,NotInUse
