PIckUpDateTime,Longitude,Latitude,Age,Sex,SpendCat,RedidentCat,AppleAndorid,NetworkFlag,NetworkProvider,PrePaidPostPaid,ActivePassive,VoiceData
2020-04-29 17:00:00+00,-1.480304,53.412808,27,1,1,1,2,47,2,1,1,1
2020-04-29 17:00:00+00,-1.480796,53.424928,64,1,2,1,2,47,2,1,1,1
2020-04-29 17:00:00+00,-1.48067,53.406578,35,1,3,1,1,47,2,1,2,1
2020-04-29 17:00:00+00,-1.480505,53.513468,51,1,1,1,1,47,2,1,1,1
2020-04-29 18:00:00+00,-1.480402,53.435298,48,1,5,1,2,47,2,1,1,1
2020-04-29 19:00:00+00,-1.473629,53.371307,45,1,3,1,1,47,2,1,2,1
2020-04-29 19:00:00+00,-1.436558,53.369063,35,1,3,1,2,47,2,1,1,1
2020-04-29 19:00:00+00,-1.479281,53.416688,31,1,5,1,1,47,2,1,2,1
2020-04-29 19:00:00+00,-1.479858,53.466638,35,1,5,1,1,47,2,1,2,1
2020-04-29 20:00:00+00,-1.486945,53.369542,18,1,5,1,1,47,2,1,2,1
2020-04-29 21:00:00+00,-1.468677,53.37209,18,1,5,1,1,47,2,1,2,1
2020-04-29 23:00:00+00,-1.47975,53.447628,45,1,1,1,2,47,2,1,2,1
2020-04-29 23:00:00+00,-1.478333,53.388242,29,1,5,1,1,47,2,1,1,2
2020-04-29 09:00:00+00,-1.475663,53.392149,18,1,4,2,2,47,2,1,2,1
2020-04-29 09:00:00+00,-1.475539,53.397879,39,1,5,2,2,47,2,1,1,1
2020-04-29 10:00:00+00,-1.479778,53.519538,59,1,3,2,2,47,2,1,1,1
2020-04-29 10:00:00+00,-1.47544,53.400099,81,1,3,2,2,47,2,1,2,1
2020-04-29 11:00:00+00,-1.479549,53.519028,66,1,3,2,2,47,2,1,1,1
2020-04-29 11:00:00+00,-1.479633,53.445658,40,1,5,2,2,47,2,1,2,1
2020-04-29 12:00:00+00,-1.479818,53.464708,22,1,3,2,2,47,2,1,1,1
2020-04-29 13:00:00+00,-1.475753,53.414979,18,1,3,2,2,47,2,1,1,1
2020-04-29 14:00:00+00,-1.479804,53.507248,22,1,5,2,2,47,2,1,2,1
2020-04-29 15:00:00+00,-1.480221,53.383598,16,1,3,2,2,47,2,1,2,1
2020-04-29 16:00:00+00,-1.480108,53.393608,55,1,5,2,2,47,2,1,2,1
2020-04-29 17:00:00+00,-1.4802,53.506748,40,1,3,2,1,47,2,1,1,1
2020-04-29 17:00:00+00,-1.475051,53.391299,50,1,1,2,2,47,2,1,2,2
2020-04-29 17:00:00+00,-1.475757,53.431099,52,1,4,2,1,47,2,1,1,1
2020-04-29 14:00:00+00,-1.480026,53.432558,21,1,3,3,2,47,2,2,2,2
2020-04-29 15:00:00+00,-1.475182,53.417179,27,1,3,3,2,47,2,1,2,1
2020-04-29 00:00:00+00,-1.479744,53.425358,47,1,1,1,2,48,2,1,2,1
2020-04-29 01:00:00+00,-1.50226,53.380241,59,1,4,1,2,48,2,2,2,1
2020-04-29 02:00:00+00,-1.446853,53.386013,47,1,3,1,2,48,2,2,1,1
2020-04-29 02:00:00+00,-1.453385,53.385472,51,1,5,1,1,48,2,1,2,1
2020-04-29 02:00:00+00,-1.440881,53.377324,63,1,2,1,2,48,2,1,2,1
2020-04-29 02:00:00+00,-1.478335,53.388808,64,1,5,1,2,48,2,1,2,1
2020-04-29 03:00:00+00,-1.495743,53.371578,34,1,2,1,1,48,2,1,2,1
2020-04-29 04:00:00+00,-1.480441,53.491538,56,1,5,1,2,48,2,1,1,1
2020-04-29 04:00:00+00,-1.438176,53.371095,21,1,4,1,2,48,2,1,2,2
2020-04-29 04:00:00+00,-1.446473,53.381132,34,1,3,1,1,48,2,1,1,1
2020-04-29 04:00:00+00,-1.46337,53.381442,42,1,5,1,2,48,2,2,1,1
2020-04-29 05:00:00+00,-1.468821,53.379529,53,1,1,1,1,48,2,1,1,1
2020-04-29 06:00:00+00,-1.479278,53.385555,18,1,5,1,1,48,2,1,1,2
2020-04-29 07:00:00+00,-1.480719,53.37725,47,1,2,1,1,48,2,1,1,1
2020-04-29 07:00:00+00,-1.46152,53.372859,39,1,3,1,2,48,2,1,1,1
2020-04-29 08:00:00+00,-1.463548,53.382697,21,1,4,1,1,48,2,1,2,1
2020-04-29 08:00:00+00,-1.462979,53.388979,57,1,4,1,2,48,2,1,2,1
2020-04-29 08:00:00+00,-1.479674,53.490918,43,1,3,1,1,48,2,1,1,1
2020-04-29 10:00:00+00,-1.492079,53.384636,60,1,1,1,1,48,2,1,1,2
2020-04-29 10:00:00+00,-1.510055,53.386887,60,1,2,1,1,48,2,2,1,1
2020-04-29 10:00:00+00,-1.480758,53.381948,64,1,4,1,2,48,2,1,2,1
2020-04-29 11:00:00+00,-1.437142,53.370159,17,1,3,1,2,48,2,1,2,1
2020-04-29 11:00:00+00,-1.479102,53.382668,78,1,1,1,1,48,2,1,2,1
2020-04-29 11:00:00+00,-1.480092,53.391558,16,1,5,1,2,48,2,1,2,1
2020-04-29 13:00:00+00,-1.444025,53.392216,35,1,5,1,1,48,2,1,1,1
2020-04-29 13:00:00+00,-1.440944,53.385964,60,1,3,1,2,48,2,1,1,1
2020-04-29 13:00:00+00,-1.45799,53.382887,33,1,5,1,2,48,2,1,1,1
2020-04-29 14:00:00+00,-1.479405,53.428388,72,1,1,1,1,48,2,1,1,1
2020-04-29 16:00:00+00,-1.494626,53.388777,50,1,3,1,1,48,2,1,1,1
2020-04-29 16:00:00+00,-1.480087,53.498158,17,1,1,1,2,48,2,1,2,1
2020-04-29 16:00:00+00,-1.479102,53.469908,68,1,4,1,1,48,2,1,1,1
2020-04-29 17:00:00+00,-1.480758,53.436918,38,1,1,1,2,48,2,1,2,1
2020-04-29 18:00:00+00,-1.512464,53.388127,40,1,5,1,2,48,2,1,1,1
2020-04-29 18:00:00+00,-1.509423,53.371352,24,1,3,1,1,48,2,1,1,1
2020-04-29 18:00:00+00,-1.47959,53.494958,33,1,1,1,2,48,2,1,1,1
2020-04-29 18:00:00+00,-1.480571,53.415188,27,1,1,1,1,48,2,1,2,1
2020-04-29 18:00:00+00,-1.479377,53.479178,28,1,5,1,1,48,2,1,1,1
2020-04-29 19:00:00+00,-1.503025,53.382925,69,1,2,1,2,48,2,1,1,1
2020-04-29 19:00:00+00,-1.453819,53.379397,56,1,1,1,1,48,2,1,1,1
2020-04-29 19:00:00+00,-1.510736,53.383615,79,1,5,1,1,48,2,1,2,1
2020-04-29 19:00:00+00,-1.468257,53.370515,57,1,2,1,2,48,2,1,2,1
2020-04-29 19:00:00+00,-1.479435,53.404678,63,1,1,1,2,48,2,1,2,1
2020-04-29 19:00:00+00,-1.479544,53.473668,40,1,4,1,1,48,2,1,1,1
2020-04-29 19:00:00+00,-1.480573,53.429938,42,1,3,1,2,48,2,1,1,2
2020-04-29 22:00:00+00,-1.490657,53.368863,31,1,4,1,2,48,2,2,1,1
2020-04-29 22:00:00+00,-1.474075,53.383338,62,1,2,1,2,48,2,1,1,1
2020-04-29 23:00:00+00,-1.475241,53.412619,60,1,4,1,1,48,2,1,2,1
2020-04-29 09:00:00+00,-1.479061,53.482678,53,1,3,2,1,48,2,1,2,1
2020-04-29 11:00:00+00,-1.479424,53.505628,50,1,2,2,2,48,2,1,1,1
2020-04-29 11:00:00+00,-1.47902,53.415228,55,1,1,2,1,48,2,1,2,1
2020-04-29 12:00:00+00,-1.479234,53.513678,31,1,1,2,2,48,2,1,1,1
2020-04-29 12:00:00+00,-1.479985,53.383588,49,1,5,2,2,48,2,1,1,1
2020-04-29 13:00:00+00,-1.480569,53.420398,63,1,2,2,2,48,2,1,2,1
2020-04-29 14:00:00+00,-1.474902,53.425739,52,1,5,2,2,48,2,1,1,1
2020-04-29 17:00:00+00,-1.480683,53.458058,20,1,2,2,1,48,2,1,2,2
2020-04-29 17:00:00+00,-1.479392,53.375578,29,1,5,2,1,48,2,1,1,1
2020-04-29 11:00:00+00,-1.480491,53.395158,49,1,1,3,2,48,2,2,2,1
2020-04-29 12:00:00+00,-1.480355,53.382758,29,1,2,3,2,48,2,2,2,1
2020-04-29 12:00:00+00,-1.475744,53.393389,64,1,1,3,1,48,2,1,1,1
2020-04-29 12:00:00+00,-1.475869,53.392949,69,1,2,3,2,48,2,1,1,1
2020-04-29 13:00:00+00,-1.480903,53.466478,40,1,1,3,2,48,2,1,2,1
2020-04-29 00:00:00+00,-1.480696,53.382348,19,1,4,1,2,49,2,1,1,1
2020-04-29 00:00:00+00,-1.434364,53.375739,48,1,5,1,1,49,2,1,1,1
2020-04-29 00:00:00+00,-1.466422,53.369465,31,1,3,1,1,49,2,1,1,1
2020-04-29 00:00:00+00,-1.493406,53.387483,80,1,3,1,2,49,2,1,2,1
2020-04-29 01:00:00+00,-1.479744,53.425358,59,1,2,1,1,49,2,1,1,1
2020-04-29 02:00:00+00,-1.479274,53.428168,59,1,5,1,2,49,2,1,2,1
2020-04-29 02:00:00+00,-1.484311,53.386714,53,1,2,1,1,49,2,1,1,1
2020-04-29 02:00:00+00,-1.50226,53.380241,41,1,5,1,1,49,2,1,2,1
2020-04-29 02:00:00+00,-1.455527,53.388641,59,1,1,1,2,49,2,1,1,1
2020-04-29 03:00:00+00,-1.436214,53.388953,22,1,3,1,2,49,2,2,1,1
2020-04-29 05:00:00+00,-1.480514,53.444378,36,1,3,1,2,49,2,1,2,1
2020-04-29 05:00:00+00,-1.468432,53.373018,85,1,2,1,2,49,2,1,1,1
2020-04-29 06:00:00+00,-1.479281,53.383838,27,1,3,1,1,49,2,2,2,1
2020-04-29 06:00:00+00,-1.459803,53.387742,38,1,5,1,2,49,2,1,2,1
2020-04-29 07:00:00+00,-1.479494,53.514688,34,1,2,1,2,49,2,1,2,1
2020-04-29 08:00:00+00,-1.466804,53.38459,61,1,3,1,2,49,2,1,1,1
2020-04-29 08:00:00+00,-1.480558,53.411838,32,1,4,1,1,49,2,2,1,1
2020-04-29 08:00:00+00,-1.479471,53.429248,40,1,3,1,2,49,2,2,2,1
2020-04-29 08:00:00+00,-1.479137,53.427298,34,1,1,1,1,49,2,1,2,1
2020-04-29 09:00:00+00,-1.443096,53.384564,44,1,1,1,1,49,2,1,2,1
2020-04-29 09:00:00+00,-1.480662,53.381038,45,1,4,1,1,49,2,1,1,1
2020-04-29 09:00:00+00,-1.479618,53.484618,36,1,2,1,1,49,2,2,2,1
2020-04-29 11:00:00+00,-1.495708,53.385352,54,1,4,1,2,49,2,1,2,1
2020-04-29 11:00:00+00,-1.491604,53.376318,37,1,1,1,1,49,2,1,1,1
2020-04-29 11:00:00+00,-1.506251,53.372367,77,1,4,1,2,49,2,1,1,1
2020-04-29 11:00:00+00,-1.480838,53.471778,37,1,1,1,1,49,2,1,1,1
2020-04-29 11:00:00+00,-1.479277,53.446758,58,1,3,1,2,49,2,1,2,1
2020-04-29 12:00:00+00,-1.512201,53.37201,72,1,3,1,2,49,2,1,1,1
2020-04-29 12:00:00+00,-1.510428,53.387683,52,1,2,1,2,49,2,1,1,1
2020-04-29 12:00:00+00,-1.469396,53.374007,54,1,3,1,1,49,2,1,2,2
2020-04-29 12:00:00+00,-1.459014,53.381703,29,1,1,1,2,49,2,1,1,1
2020-04-29 12:00:00+00,-1.480146,53.469368,24,1,5,1,2,49,2,1,2,2
2020-04-29 13:00:00+00,-1.480652,53.405328,38,1,4,1,1,49,2,1,2,1
2020-04-29 13:00:00+00,-1.480703,53.512928,59,1,5,1,1,49,2,1,2,1
2020-04-29 14:00:00+00,-1.438018,53.376831,52,1,1,1,1,49,2,1,1,1
2020-04-29 14:00:00+00,-1.480781,53.473038,42,1,3,1,2,49,2,1,2,1
2020-04-29 15:00:00+00,-1.479771,53.506798,29,1,5,1,1,49,2,1,1,1
2020-04-29 15:00:00+00,-1.481026,53.484228,65,1,1,1,2,49,2,1,1,1
2020-04-29 16:00:00+00,-1.50597,53.376259,31,1,3,1,2,49,2,1,2,1
2020-04-29 16:00:00+00,-1.512844,53.37945,64,1,5,1,1,49,2,1,1,1
2020-04-29 17:00:00+00,-1.506707,53.375754,64,1,2,1,2,49,2,1,1,1
2020-04-29 17:00:00+00,-1.480715,53.480618,59,1,3,1,2,49,2,1,1,1
2020-04-29 18:00:00+00,-1.49708,53.367667,72,1,2,1,2,49,2,1,2,1
2020-04-29 18:00:00+00,-1.48064,53.452968,64,1,4,1,2,49,2,1,2,1
2020-04-29 18:00:00+00,-1.480029,53.502758,73,1,5,1,2,49,2,1,1,1
2020-04-29 18:00:00+00,-1.479421,53.429338,72,1,1,1,2,49,2,1,2,1
2020-04-29 19:00:00+00,-1.459176,53.390059,78,1,4,1,1,49,2,1,1,2
2020-04-29 19:00:00+00,-1.495368,53.37055,26,1,2,1,2,49,2,1,2,1
2020-04-29 20:00:00+00,-1.484512,53.379781,64,1,5,1,1,49,2,1,1,1
2020-04-29 21:00:00+00,-1.480988,53.436578,32,1,5,1,2,49,2,2,2,1
2020-04-29 21:00:00+00,-1.436982,53.380091,22,1,2,1,1,49,2,1,1,1
2020-04-29 22:00:00+00,-1.479744,53.425358,30,1,5,1,1,49,2,1,2,2
2020-04-29 23:00:00+00,-1.475511,53.401309,18,1,5,1,1,49,2,1,2,1
2020-04-29 23:00:00+00,-1.491419,53.371528,20,1,2,1,2,49,2,1,1,1
2020-04-29 23:00:00+00,-1.447048,53.368527,36,1,1,1,2,49,2,1,1,2
2020-04-29 09:00:00+00,-1.48092,53.413248,70,1,4,2,2,49,2,1,1,1
2020-04-29 11:00:00+00,-1.479836,53.425868,16,1,4,2,2,49,2,2,1,1
2020-04-29 11:00:00+00,-1.475279,53.425749,33,1,1,2,2,49,2,2,2,1
2020-04-29 13:00:00+00,-1.480733,53.377488,28,1,4,2,2,49,2,1,2,1
2020-04-29 14:00:00+00,-1.479887,53.454338,47,1,4,2,1,49,2,1,2,1
2020-04-29 15:00:00+00,-1.47909,53.407408,41,1,3,2,2,49,2,1,1,1
2020-04-29 16:00:00+00,-1.479092,53.465588,34,1,5,2,2,49,2,1,2,1
2020-04-29 16:00:00+00,-1.47498,53.391409,32,1,5,2,2,49,2,1,2,1
2020-04-29 17:00:00+00,-1.479432,53.510148,77,1,3,2,1,49,2,1,1,1
2020-04-29 17:00:00+00,-1.479316,53.434498,84,1,1,2,2,49,2,2,1,1
2020-04-29 10:00:00+00,-1.474869,53.422359,27,1,2,3,1,49,2,1,2,1
2020-04-29 13:00:00+00,-1.479319,53.436798,16,1,5,3,1,49,2,1,2,1
2020-04-29 14:00:00+00,-1.479517,53.504688,44,1,4,3,1,49,2,1,2,1
2020-04-29 00:00:00+00,-1.479077,53.487138,24,1,1,1,1,50,2,1,2,1
2020-04-29 00:00:00+00,-1.512885,53.370011,49,1,4,1,2,50,2,1,1,1
2020-04-29 00:00:00+00,-1.478602,53.38661,49,1,4,1,2,50,2,1,1,1
2020-04-29 01:00:00+00,-1.480289,53.508678,38,1,2,1,2,50,2,1,2,1
2020-04-29 01:00:00+00,-1.444564,53.378778,30,1,4,1,2,50,2,1,2,1
2020-04-29 01:00:00+00,-1.452791,53.384447,71,1,3,1,2,50,2,1,1,1
2020-04-29 01:00:00+00,-1.439163,53.368516,60,1,1,1,1,50,2,1,2,1
2020-04-29 01:00:00+00,-1.465375,53.380078,64,1,3,1,1,50,2,1,2,1
2020-04-29 01:00:00+00,-1.454938,53.382257,60,1,2,1,1,50,2,1,1,1
2020-04-29 02:00:00+00,-1.483358,53.391041,62,1,3,1,1,50,2,1,1,1
2020-04-29 02:00:00+00,-1.441052,53.387735,79,1,3,1,2,50,2,2,2,1
2020-04-29 03:00:00+00,-1.481027,53.506518,54,1,5,1,1,50,2,1,1,1
2020-04-29 03:00:00+00,-1.48026,53.499428,37,1,5,1,1,50,2,1,2,1
2020-04-29 03:00:00+00,-1.491203,53.391135,78,1,4,1,1,50,2,1,2,1
2020-04-29 05:00:00+00,-1.451433,53.388977,16,1,1,1,2,50,2,1,1,1
2020-04-29 05:00:00+00,-1.498904,53.373526,44,1,2,1,2,50,2,1,1,1
2020-04-29 05:00:00+00,-1.464535,53.391376,49,1,3,1,2,50,2,1,2,1
2020-04-29 06:00:00+00,-1.466422,53.369465,46,1,1,1,2,50,2,2,1,1
2020-04-29 06:00:00+00,-1.474075,53.383338,47,1,5,1,2,50,2,1,2,1
2020-04-29 06:00:00+00,-1.515809,53.373288,47,1,2,1,1,50,2,1,2,1
2020-04-29 06:00:00+00,-1.498149,53.375594,72,1,5,1,2,50,2,1,2,1
2020-04-29 07:00:00+00,-1.452607,53.379263,40,1,4,1,1,50,2,1,1,1
2020-04-29 08:00:00+00,-1.47987,53.512148,35,1,3,1,1,50,2,1,1,2
2020-04-29 09:00:00+00,-1.45961,53.371468,32,1,3,1,2,50,2,1,2,1
2020-04-29 09:00:00+00,-1.479246,53.510218,47,1,4,1,1,50,2,1,2,1
2020-04-29 09:00:00+00,-1.479482,53.452268,57,1,1,1,2,50,2,1,1,1
2020-04-29 10:00:00+00,-1.447749,53.38312,26,1,3,1,1,50,2,2,2,1
2020-04-29 10:00:00+00,-1.495858,53.38415,36,1,4,1,2,50,2,1,1,1
2020-04-29 10:00:00+00,-1.507879,53.378797,48,1,5,1,1,50,2,2,1,1
2020-04-29 12:00:00+00,-1.500564,53.37588,39,1,1,1,2,50,2,1,2,1
2020-04-29 12:00:00+00,-1.479624,53.375958,33,1,2,1,2,50,2,1,1,2
2020-04-29 13:00:00+00,-1.454506,53.372501,71,1,2,1,1,50,2,1,1,1
2020-04-29 15:00:00+00,-1.475244,53.385696,54,1,4,1,2,50,2,1,2,1
2020-04-29 15:00:00+00,-1.505899,53.376013,28,1,2,1,1,50,2,1,2,1
2020-04-29 16:00:00+00,-1.439345,53.380681,46,1,2,1,1,50,2,1,2,1
2020-04-29 16:00:00+00,-1.488359,53.380839,76,1,3,1,2,50,2,1,2,1
2020-04-29 16:00:00+00,-1.44313,53.380142,46,1,4,1,2,50,2,1,2,1
2020-04-29 16:00:00+00,-1.480194,53.460988,52,1,5,1,2,50,2,1,1,1
2020-04-29 17:00:00+00,-1.453062,53.373389,49,1,5,1,1,50,2,1,1,2
2020-04-29 17:00:00+00,-1.47985,53.473718,69,1,3,1,1,50,2,1,2,2
2020-04-29 18:00:00+00,-1.456502,53.381825,59,1,4,1,1,50,2,1,2,1
2020-04-29 18:00:00+00,-1.479537,53.440128,22,1,1,1,1,50,2,1,1,1
2020-04-29 19:00:00+00,-1.486939,53.37494,43,1,4,1,2,50,2,2,1,1
2020-04-29 19:00:00+00,-1.479434,53.468538,83,1,1,1,2,50,2,1,2,1
2020-04-29 20:00:00+00,-1.479074,53.428498,73,1,2,1,1,50,2,1,2,1
2020-04-29 20:00:00+00,-1.453686,53.384152,30,1,4,1,2,50,2,1,2,1
2020-04-29 21:00:00+00,-1.439402,53.38263,45,1,2,1,1,50,2,1,2,2
2020-04-29 23:00:00+00,-1.480155,53.466058,27,1,3,1,1,50,2,1,1,1
2020-04-29 23:00:00+00,-1.506959,53.368286,17,1,1,1,1,50,2,1,2,1
2020-04-29 23:00:00+00,-1.493221,53.390055,40,1,4,1,2,50,2,1,2,1
2020-04-29 23:00:00+00,-1.478335,53.388808,45,1,2,1,2,50,2,2,2,1
2020-04-29 09:00:00+00,-1.479048,53.450598,42,1,4,2,2,50,2,1,2,1
2020-04-29 09:00:00+00,-1.475697,53.420599,65,1,4,2,1,50,2,1,2,1
2020-04-29 10:00:00+00,-1.480157,53.454208,26,1,3,2,1,50,2,1,2,1
2020-04-29 11:00:00+00,-1.479343,53.375948,61,1,4,2,1,50,2,1,1,1
2020-04-29 11:00:00+00,-1.480678,53.491508,44,1,2,2,1,50,2,1,2,1
2020-04-29 14:00:00+00,-1.48057,53.490268,66,1,4,2,1,50,2,1,2,1
2020-04-29 14:00:00+00,-1.480812,53.431478,75,1,5,2,1,50,2,1,1,1
2020-04-29 16:00:00+00,-1.479148,53.417398,53,1,5,2,1,50,2,1,1,1
2020-04-29 16:00:00+00,-1.479754,53.517158,29,1,3,2,1,50,2,2,1,1
2020-04-29 16:00:00+00,-1.475401,53.392689,72,1,1,2,1,50,2,1,2,1
2020-04-29 17:00:00+00,-1.479323,53.493078,69,1,5,2,2,50,2,1,2,2
2020-04-29 17:00:00+00,-1.480122,53.376468,57,1,2,2,1,50,2,1,2,2
2020-04-29 11:00:00+00,-1.479711,53.420028,51,1,1,3,2,50,2,1,1,1
2020-04-29 14:00:00+00,-1.4753,53.425889,26,1,1,3,1,50,2,1,2,1
2020-04-29 00:00:00+00,-1.4791,53.380088,21,1,4,1,1,51,2,1,1,1
2020-04-29 00:00:00+00,-1.484311,53.386714,32,1,1,1,1,51,2,1,1,1
2020-04-29 00:00:00+00,-1.464681,53.37282,82,1,3,1,2,51,2,2,1,1
2020-04-29 00:00:00+00,-1.497873,53.375028,41,1,3,1,2,51,2,1,2,1
2020-04-29 01:00:00+00,-1.480232,53.422998,47,1,1,1,1,51,2,1,2,1
2020-04-29 01:00:00+00,-1.484612,53.384861,80,1,4,1,1,51,2,1,2,1
2020-04-29 01:00:00+00,-1.457329,53.37588,30,1,4,1,1,51,2,1,1,1
2020-04-29 02:00:00+00,-1.479074,53.428498,57,1,1,1,1,51,2,1,2,1
2020-04-29 02:00:00+00,-1.440531,53.377745,16,1,4,1,2,51,2,1,1,1
2020-04-29 03:00:00+00,-1.479076,53.401958,56,1,1,1,1,51,2,1,1,1
2020-04-29 03:00:00+00,-1.463569,53.383157,62,1,2,1,1,51,2,1,2,2
2020-04-29 03:00:00+00,-1.43713,53.384827,55,1,3,1,1,51,2,1,2,2
2020-04-29 04:00:00+00,-1.490417,53.38583,32,1,5,1,1,51,2,1,1,1
2020-04-29 04:00:00+00,-1.441787,53.379835,62,1,3,1,1,51,2,1,2,1
2020-04-29 04:00:00+00,-1.486945,53.369542,50,1,4,1,1,51,2,1,2,1
2020-04-29 06:00:00+00,-1.474927,53.427479,38,1,3,1,2,51,2,1,1,1
2020-04-29 07:00:00+00,-1.475149,53.372235,62,1,4,1,1,51,2,1,2,1
2020-04-29 08:00:00+00,-1.445524,53.377164,31,1,5,1,1,51,2,1,2,1
2020-04-29 09:00:00+00,-1.438283,53.377954,54,1,5,1,1,51,2,1,2,1
2020-04-29 09:00:00+00,-1.479105,53.389978,82,1,3,1,2,51,2,1,1,1
2020-04-29 09:00:00+00,-1.479851,53.457188,33,1,4,1,2,51,2,1,2,1
2020-04-29 10:00:00+00,-1.500303,53.383588,37,1,4,1,2,51,2,1,1,2
2020-04-29 10:00:00+00,-1.474221,53.386373,25,1,4,1,1,51,2,1,2,1
2020-04-29 11:00:00+00,-1.479329,53.391778,52,1,1,1,2,51,2,2,1,1
2020-04-29 12:00:00+00,-1.508899,53.373533,83,1,3,1,2,51,2,1,2,1
2020-04-29 13:00:00+00,-1.475014,53.39137,62,1,2,1,1,51,2,1,1,1
2020-04-29 13:00:00+00,-1.480073,53.466958,64,1,1,1,2,51,2,2,1,1
2020-04-29 13:00:00+00,-1.48049,53.453548,60,1,4,1,1,51,2,1,2,1
2020-04-29 14:00:00+00,-1.43996,53.38735,42,1,1,1,2,51,2,1,2,1
2020-04-29 14:00:00+00,-1.4801,53.452608,38,1,3,1,1,51,2,1,1,1
2020-04-29 14:00:00+00,-1.479907,53.433008,61,1,1,1,2,51,2,1,1,1
2020-04-29 15:00:00+00,-1.490442,53.369555,27,1,1,1,2,51,2,1,1,1
2020-04-29 15:00:00+00,-1.480596,53.504868,21,1,3,1,1,51,2,1,1,1
2020-04-29 15:00:00+00,-1.480236,53.465958,50,1,5,1,1,51,2,1,1,1
2020-04-29 16:00:00+00,-1.483663,53.372267,35,1,5,1,2,51,2,1,1,1
2020-04-29 17:00:00+00,-1.455677,53.374596,18,1,4,1,2,51,2,1,1,1
2020-04-29 19:00:00+00,-1.452168,53.382964,17,1,4,1,2,51,2,1,1,1
2020-04-29 19:00:00+00,-1.480356,53.419828,41,1,1,1,2,51,2,1,2,1
2020-04-29 20:00:00+00,-1.461497,53.389304,63,1,4,1,1,51,2,1,1,1
2020-04-29 21:00:00+00,-1.480963,53.437518,73,1,5,1,1,51,2,2,1,1
2020-04-29 21:00:00+00,-1.479769,53.403898,39,1,3,1,1,51,2,1,2,1
2020-04-29 21:00:00+00,-1.468976,53.391048,28,1,1,1,1,51,2,1,2,1
2020-04-29 22:00:00+00,-1.479278,53.385555,60,1,4,1,2,51,2,1,1,1
2020-04-29 23:00:00+00,-1.474925,53.404139,48,1,2,1,2,51,2,1,2,1
2020-04-29 11:00:00+00,-1.475443,53.382609,48,1,1,2,2,51,2,1,1,1
2020-04-29 12:00:00+00,-1.480737,53.444538,51,1,4,2,2,51,2,1,1,1
2020-04-29 14:00:00+00,-1.480144,53.388388,25,1,3,2,1,51,2,1,1,2
2020-04-29 14:00:00+00,-1.480268,53.502808,83,1,3,2,1,51,2,1,1,2
2020-04-29 14:00:00+00,-1.475554,53.436029,23,1,1,2,2,51,2,1,2,1
2020-04-29 15:00:00+00,-1.479315,53.492558,21,1,1,2,2,51,2,1,1,1
2020-04-29 15:00:00+00,-1.479491,53.464358,54,1,2,2,1,51,2,1,2,1
2020-04-29 15:00:00+00,-1.474945,53.386609,52,1,3,2,1,51,2,1,2,1
2020-04-29 17:00:00+00,-1.480869,53.377908,33,1,5,2,2,51,2,1,1,1
2020-04-29 17:00:00+00,-1.475153,53.426349,60,1,2,2,1,51,2,1,1,1
2020-04-29 14:00:00+00,-1.475429,53.430159,59,1,3,3,1,51,2,1,1,1
2020-04-29 00:00:00+00,-1.511541,53.383358,31,1,3,1,1,52,2,1,2,1
2020-04-29 00:00:00+00,-1.471246,53.381792,71,1,4,1,1,52,2,1,1,2
2020-04-29 01:00:00+00,-1.480963,53.437518,17,1,3,1,1,52,2,1,2,1
2020-04-29 01:00:00+00,-1.475877,53.387189,22,1,5,1,2,52,2,2,1,1
2020-04-29 01:00:00+00,-1.514755,53.370099,66,1,3,1,1,52,2,1,1,1
2020-04-29 02:00:00+00,-1.513922,53.383351,38,1,4,1,1,52,2,1,2,1
2020-04-29 02:00:00+00,-1.434663,53.389785,50,1,3,1,1,52,2,1,2,2
2020-04-29 03:00:00+00,-1.480746,53.451178,44,1,3,1,2,52,2,1,2,1
2020-04-29 03:00:00+00,-1.484794,53.37156,74,1,3,1,2,52,2,1,1,1
2020-04-29 03:00:00+00,-1.488049,53.391935,82,1,2,1,2,52,2,1,1,1
2020-04-29 04:00:00+00,-1.475323,53.443089,64,1,3,1,2,52,2,1,2,1
2020-04-29 04:00:00+00,-1.484311,53.386714,37,1,4,1,1,52,2,1,2,1
2020-04-29 04:00:00+00,-1.508104,53.380593,46,1,2,1,1,52,2,1,2,1
2020-04-29 04:00:00+00,-1.495172,53.391711,51,1,5,1,2,52,2,1,1,1
2020-04-29 05:00:00+00,-1.461156,53.374654,60,1,1,1,1,52,2,2,2,1
2020-04-29 05:00:00+00,-1.446403,53.389391,21,1,5,1,2,52,2,2,1,1
2020-04-29 05:00:00+00,-1.482333,53.370302,24,1,5,1,2,52,2,1,1,1
2020-04-29 06:00:00+00,-1.485472,53.390853,60,1,5,1,2,52,2,2,1,1
2020-04-29 06:00:00+00,-1.502717,53.387131,36,1,2,1,1,52,2,1,2,1
2020-04-29 07:00:00+00,-1.480448,53.514938,18,1,2,1,1,52,2,1,1,1
2020-04-29 07:00:00+00,-1.475877,53.387189,28,1,5,1,2,52,2,1,1,1
2020-04-29 08:00:00+00,-1.495228,53.372287,27,1,4,1,2,52,2,2,2,1
2020-04-29 08:00:00+00,-1.444746,53.381099,29,1,3,1,2,52,2,2,2,2
2020-04-29 09:00:00+00,-1.436695,53.371587,44,1,1,1,2,52,2,2,2,1
