PIckUpDateTime,Latitude,Longitude,Age,Sex,SpendCat,RedidentCat,AppleAndorid,NetworkFlag,NetworkProvider,PrePaidPostPaid,ActivePassive,VoiceData
2020-04-29 17:00:00+00,-1.470455,53.400687,24,2,5,2,1,34,2,1,1,1
2020-04-29 10:00:00+00,-1.457016,53.475625,50,1,4,3,1,34,2,1,2,2
2020-04-29 11:00:00+00,-1.478446,53.450055,29,2,4,3,1,34,2,1,1,1
2020-04-29 16:00:00+00,-1.472946,53.451127,41,1,1,3,1,34,2,1,2,1
2020-04-29 00:00:00+00,-1.45638,53.388737,24,2,3,1,1,35,2,1,1,2
2020-04-29 00:00:00+00,-1.440722,53.379866,31,1,1,1,1,35,2,1,1,1
2020-04-29 00:00:00+00,-1.455371,53.364293,58,2,2,1,1,35,2,1,1,1
2020-04-29 01:00:00+00,-1.435314,53.3786,35,2,1,1,1,35,2,1,2,1
2020-04-29 02:00:00+00,-1.466783,53.372841,54,2,4,1,1,35,2,2,1,1
2020-04-29 02:00:00+00,-1.519271,53.367922,37,1,2,1,1,35,2,1,1,1
2020-04-29 02:00:00+00,-1.441054,53.378311,20,2,4,1,1,35,2,1,2,1
2020-04-29 03:00:00+00,-1.442714,53.364378,55,2,1,1,1,35,2,1,2,1
2020-04-29 03:00:00+00,-1.474697,53.385752,47,2,4,1,1,35,2,1,1,2
2020-04-29 03:00:00+00,-1.417316,53.366352,78,2,3,1,1,35,2,1,1,1
2020-04-29 04:00:00+00,-1.513283,53.391672,75,2,2,1,1,35,2,1,1,1
2020-04-29 04:00:00+00,-1.51405,53.392755,41,1,4,1,1,35,2,1,1,2
2020-04-29 06:00:00+00,-1.509206,53.378769,43,2,5,1,1,35,2,1,1,1
2020-04-29 06:00:00+00,-1.500708,53.395973,31,1,1,1,1,35,2,1,2,1
2020-04-29 06:00:00+00,-1.469308,53.382486,50,1,5,1,1,35,2,1,1,1
2020-04-29 07:00:00+00,-1.509333,53.382857,32,1,2,1,1,35,2,1,2,2
2020-04-29 07:00:00+00,-1.467356,53.371973,72,1,4,1,1,35,2,1,1,1
2020-04-29 07:00:00+00,-1.47744,53.393754,45,2,4,1,1,35,2,2,2,1
2020-04-29 08:00:00+00,-1.482586,53.487105,50,2,2,1,1,35,2,1,2,1
2020-04-29 08:00:00+00,-1.476486,53.419515,58,1,2,1,1,35,2,1,2,1
2020-04-29 09:00:00+00,-1.46608,53.431585,21,2,2,1,1,35,2,1,2,1
2020-04-29 09:00:00+00,-1.479691,53.454315,51,1,3,1,1,35,2,1,2,1
2020-04-29 09:00:00+00,-1.459803,53.497725,80,2,2,1,1,35,2,1,2,1
2020-04-29 10:00:00+00,-1.427246,53.377765,37,2,1,1,1,35,2,1,2,1
2020-04-29 10:00:00+00,-1.464651,53.488805,39,1,5,1,1,35,2,1,1,1
2020-04-29 12:00:00+00,-1.483188,53.382084,57,1,1,1,1,35,2,2,2,1
2020-04-29 12:00:00+00,-1.456928,53.387721,17,1,3,1,1,35,2,2,1,2
2020-04-29 13:00:00+00,-1.479094,53.380026,45,2,3,1,1,35,2,1,1,1
2020-04-29 13:00:00+00,-1.474023,53.491835,73,2,3,1,1,35,2,1,1,1
2020-04-29 15:00:00+00,-1.428415,53.391897,42,1,3,1,1,35,2,1,1,1
2020-04-29 16:00:00+00,-1.520128,53.369312,56,1,1,1,1,35,2,1,1,1
2020-04-29 18:00:00+00,-1.465165,53.373456,58,2,5,1,1,35,2,1,1,1
2020-04-29 18:00:00+00,-1.460711,53.39453,31,1,5,1,1,35,2,1,2,1
2020-04-29 18:00:00+00,-1.473405,53.435985,59,2,2,1,1,35,2,1,1,1
2020-04-29 19:00:00+00,-1.482442,53.464385,62,2,2,1,1,35,2,1,1,1
2020-04-29 19:00:00+00,-1.474887,53.416075,57,2,1,1,1,35,2,2,1,1
2020-04-29 20:00:00+00,-1.430569,53.38152,42,1,5,1,1,35,2,1,2,1
2020-04-29 20:00:00+00,-1.483421,53.380573,30,2,4,1,1,35,2,1,2,2
2020-04-29 21:00:00+00,-1.492482,53.385877,63,1,2,1,1,35,2,1,2,1
2020-04-29 21:00:00+00,-1.479335,53.394453,34,1,1,1,1,35,2,1,2,1
2020-04-29 22:00:00+00,-1.512947,53.388379,40,2,5,1,1,35,2,1,2,1
2020-04-29 22:00:00+00,-1.485581,53.389144,31,2,2,1,1,35,2,1,1,1
2020-04-29 23:00:00+00,-1.488438,53.368709,63,1,5,1,1,35,2,1,2,1
2020-04-29 23:00:00+00,-1.419012,53.395151,25,2,2,1,1,35,2,1,1,1
2020-04-29 09:00:00+00,-1.468568,53.451295,50,3,5,2,1,35,2,1,2,1
2020-04-29 09:00:00+00,-1.47164,53.431535,16,1,4,2,1,35,2,1,1,1
2020-04-29 11:00:00+00,-1.464701,53.377627,55,1,4,2,1,35,2,2,2,1
2020-04-29 12:00:00+00,-1.470551,53.489835,32,1,1,2,1,35,2,1,2,1
2020-04-29 12:00:00+00,-1.477265,53.505975,40,1,5,2,1,35,2,1,1,1
2020-04-29 12:00:00+00,-1.469242,53.447015,17,2,5,2,1,35,2,1,2,2
2020-04-29 13:00:00+00,-1.464915,53.404705,50,1,5,2,1,35,2,1,2,1
2020-04-29 13:00:00+00,-1.46467,53.385327,82,2,5,2,1,35,2,1,2,2
2020-04-29 14:00:00+00,-1.480609,53.381175,35,1,2,2,1,35,2,1,1,1
2020-04-29 14:00:00+00,-1.457346,53.387355,69,2,2,2,1,35,2,1,2,1
2020-04-29 14:00:00+00,-1.468947,53.460385,29,1,3,2,1,35,2,1,1,1
2020-04-29 15:00:00+00,-1.48055,53.386315,19,2,3,2,1,35,2,1,1,1
2020-04-29 15:00:00+00,-1.475286,53.456605,35,1,3,2,1,35,2,1,2,1
2020-04-29 15:00:00+00,-1.457557,53.466165,25,1,5,2,1,35,2,2,1,2
2020-04-29 16:00:00+00,-1.468388,53.408157,34,1,1,2,1,35,2,1,1,2
2020-04-29 15:00:00+00,-1.46875,53.381017,50,2,2,3,1,35,2,1,2,1
2020-04-29 00:00:00+00,-1.509946,53.381958,53,2,3,1,1,36,2,1,2,1
2020-04-29 01:00:00+00,-1.420295,53.378471,39,2,4,1,1,36,2,1,1,1
2020-04-29 02:00:00+00,-1.504333,53.373853,26,2,5,1,1,36,2,1,2,1
2020-04-29 02:00:00+00,-1.418683,53.373814,23,1,4,1,1,36,2,1,1,1
2020-04-29 03:00:00+00,-1.459889,53.39295,49,2,3,1,1,36,2,2,1,1
2020-04-29 03:00:00+00,-1.512947,53.388379,18,1,4,1,1,36,2,1,1,2
2020-04-29 03:00:00+00,-1.492495,53.393973,42,1,4,1,1,36,2,1,1,1
2020-04-29 04:00:00+00,-1.460667,53.392735,49,2,4,1,1,36,2,2,2,1
2020-04-29 04:00:00+00,-1.440611,53.393693,54,2,1,1,1,36,2,1,2,1
2020-04-29 04:00:00+00,-1.446746,53.380215,19,1,5,1,1,36,2,1,1,2
2020-04-29 04:00:00+00,-1.479335,53.394453,81,1,3,1,1,36,2,1,2,2
2020-04-29 04:00:00+00,-1.442575,53.370532,50,1,3,1,1,36,2,1,1,1
2020-04-29 05:00:00+00,-1.46242,53.367038,29,2,3,1,1,36,2,2,1,1
2020-04-29 05:00:00+00,-1.47744,53.393754,65,2,1,1,1,36,2,1,2,2
2020-04-29 05:00:00+00,-1.46153,53.364647,35,2,3,1,1,36,2,1,2,1
2020-04-29 06:00:00+00,-1.476865,53.388037,78,2,5,1,1,36,2,1,1,1
2020-04-29 06:00:00+00,-1.512102,53.369118,58,2,4,1,1,36,2,1,1,1
2020-04-29 08:00:00+00,-1.472379,53.383702,16,2,4,1,1,36,2,1,1,1
2020-04-29 08:00:00+00,-1.438799,53.393413,31,2,4,1,1,36,2,1,1,1
2020-04-29 08:00:00+00,-1.418328,53.374655,70,1,2,1,1,36,2,1,2,1
2020-04-29 08:00:00+00,-1.478882,53.443145,55,2,1,1,1,36,2,2,2,1
2020-04-29 08:00:00+00,-1.467101,53.442745,46,2,1,1,1,36,2,1,2,1
2020-04-29 09:00:00+00,-1.470313,53.384545,16,2,4,1,1,36,2,1,2,1
2020-04-29 10:00:00+00,-1.504174,53.390857,72,2,3,1,1,36,2,1,2,2
2020-04-29 10:00:00+00,-1.482346,53.398915,65,1,1,1,1,36,2,1,1,1
2020-04-29 10:00:00+00,-1.467937,53.389455,61,2,1,1,1,36,2,1,2,1
2020-04-29 11:00:00+00,-1.418556,53.373686,32,2,3,1,1,36,2,1,2,1
2020-04-29 11:00:00+00,-1.482376,53.446655,65,2,3,1,1,36,2,2,2,1
2020-04-29 11:00:00+00,-1.477681,53.503065,55,1,4,1,1,36,2,1,2,1
2020-04-29 12:00:00+00,-1.458991,53.436705,53,2,5,1,1,36,2,1,1,1
2020-04-29 13:00:00+00,-1.471079,53.366909,16,2,4,1,1,36,2,1,1,1
2020-04-29 13:00:00+00,-1.485849,53.370897,52,2,2,1,1,36,2,1,1,1
2020-04-29 13:00:00+00,-1.458602,53.412165,30,2,3,1,1,36,2,1,1,1
2020-04-29 14:00:00+00,-1.503975,53.367875,52,1,4,1,1,36,2,1,1,1
2020-04-29 16:00:00+00,-1.516315,53.368721,25,1,3,1,1,36,2,1,1,1
2020-04-29 16:00:00+00,-1.494411,53.376594,70,3,3,1,1,36,2,1,1,1
2020-04-29 17:00:00+00,-1.438968,53.370598,71,1,2,1,1,36,2,1,1,1
2020-04-29 19:00:00+00,-1.437571,53.386344,40,1,3,1,1,36,2,1,2,1
2020-04-29 19:00:00+00,-1.466803,53.494065,19,2,2,1,1,36,2,1,1,1
2020-04-29 20:00:00+00,-1.436448,53.377968,69,2,4,1,1,36,2,1,2,1
2020-04-29 20:00:00+00,-1.512045,53.365522,74,2,2,1,1,36,2,1,2,1
2020-04-29 21:00:00+00,-1.458273,53.395872,24,1,5,1,1,36,2,1,2,1
2020-04-29 21:00:00+00,-1.503521,53.390471,36,1,1,1,1,36,2,1,2,1
2020-04-29 22:00:00+00,-1.496454,53.392955,28,2,3,1,1,36,2,1,2,1
2020-04-29 22:00:00+00,-1.488276,53.384182,62,2,4,1,1,36,2,1,2,1
2020-04-29 23:00:00+00,-1.516385,53.385209,26,1,5,1,1,36,2,1,1,1
2020-04-29 23:00:00+00,-1.42382,53.372,30,3,4,1,1,36,2,1,1,1
2020-04-29 09:00:00+00,-1.466848,53.452437,53,2,2,2,1,36,2,2,1,1
2020-04-29 10:00:00+00,-1.477962,53.435115,46,1,5,2,1,36,2,2,1,1
2020-04-29 11:00:00+00,-1.45794,53.388085,57,2,2,2,1,36,2,1,2,1
2020-04-29 11:00:00+00,-1.481716,53.497115,49,1,1,2,1,36,2,1,1,1
2020-04-29 11:00:00+00,-1.469962,53.413487,20,1,2,2,1,36,2,1,1,1
2020-04-29 12:00:00+00,-1.481666,53.424255,27,2,5,2,1,36,2,1,1,1
2020-04-29 13:00:00+00,-1.479279,53.452815,44,1,2,2,1,36,2,1,1,1
2020-04-29 16:00:00+00,-1.470994,53.498245,20,1,5,2,1,36,2,1,1,1
2020-04-29 16:00:00+00,-1.460827,53.389595,24,1,2,2,1,36,2,1,2,1
2020-04-29 17:00:00+00,-1.46003,53.389495,77,1,2,2,1,36,2,1,1,1
2020-04-29 17:00:00+00,-1.458608,53.385125,65,2,4,2,1,36,2,1,1,2
2020-04-29 13:00:00+00,-1.466956,53.405715,25,3,5,3,1,36,2,1,1,1
2020-04-29 16:00:00+00,-1.469317,53.450247,23,2,4,3,1,36,2,1,2,1
2020-04-29 00:00:00+00,-1.518414,53.371713,24,1,2,1,1,37,2,1,1,1
2020-04-29 00:00:00+00,-1.480058,53.382491,35,2,4,1,1,37,2,1,1,1
2020-04-29 01:00:00+00,-1.495121,53.379902,46,2,1,1,1,37,2,1,2,2
2020-04-29 02:00:00+00,-1.430569,53.38152,75,2,5,1,1,37,2,1,1,1
2020-04-29 02:00:00+00,-1.477517,53.396031,18,2,5,1,1,37,2,1,2,1
2020-04-29 05:00:00+00,-1.431187,53.389962,24,2,4,1,1,37,2,1,2,1
2020-04-29 05:00:00+00,-1.487728,53.380578,18,1,1,1,1,37,2,2,1,1
2020-04-29 05:00:00+00,-1.52034,53.36898,39,2,3,1,1,37,2,1,1,1
2020-04-29 08:00:00+00,-1.47834,53.371838,69,1,5,1,1,37,2,1,1,1
2020-04-29 08:00:00+00,-1.457579,53.389527,28,2,5,1,1,37,2,1,2,2
2020-04-29 08:00:00+00,-1.444548,53.366987,43,1,4,1,1,37,2,1,2,1
2020-04-29 08:00:00+00,-1.480631,53.399105,60,2,5,1,1,37,2,1,2,1
2020-04-29 09:00:00+00,-1.476813,53.37644,64,1,3,1,1,37,2,1,2,1
2020-04-29 09:00:00+00,-1.437987,53.373247,42,2,2,1,1,37,2,1,2,1
2020-04-29 10:00:00+00,-1.481018,53.379894,65,2,1,1,1,37,2,2,1,1
2020-04-29 10:00:00+00,-1.444717,53.392125,32,2,1,1,1,37,2,1,1,1
2020-04-29 10:00:00+00,-1.462375,53.465155,56,1,2,1,1,37,2,1,1,1
2020-04-29 13:00:00+00,-1.47286,53.515375,72,2,4,1,1,37,2,1,2,1
2020-04-29 15:00:00+00,-1.46067,53.480915,60,2,1,1,1,37,2,2,2,1
2020-04-29 16:00:00+00,-1.480031,53.506785,43,1,4,1,1,37,2,1,1,1
2020-04-29 17:00:00+00,-1.445821,53.376021,60,1,3,1,1,37,2,1,1,1
2020-04-29 17:00:00+00,-1.465774,53.464255,51,3,4,1,1,37,2,1,2,1
2020-04-29 17:00:00+00,-1.476061,53.489245,58,1,1,1,1,37,2,1,1,1
2020-04-29 18:00:00+00,-1.419583,53.371319,77,1,4,1,1,37,2,1,1,1
2020-04-29 18:00:00+00,-1.471165,53.373951,42,1,4,1,1,37,2,1,1,1
2020-04-29 18:00:00+00,-1.470592,53.395644,83,2,3,1,1,37,2,1,1,1
2020-04-29 18:00:00+00,-1.425527,53.372641,27,1,2,1,1,37,2,1,2,1
2020-04-29 18:00:00+00,-1.478223,53.408535,79,1,2,1,1,37,2,1,2,1
2020-04-29 18:00:00+00,-1.475538,53.452875,34,1,4,1,1,37,2,1,2,1
2020-04-29 18:00:00+00,-1.475954,53.441205,51,2,2,1,1,37,2,1,2,1
2020-04-29 18:00:00+00,-1.479164,53.441895,47,2,1,1,1,37,2,1,2,1
2020-04-29 18:00:00+00,-1.477196,53.374255,74,2,1,1,1,37,2,2,2,1
2020-04-29 19:00:00+00,-1.459357,53.462005,26,2,1,1,1,37,2,1,1,1
2020-04-29 19:00:00+00,-1.459875,53.510735,69,2,1,1,1,37,2,1,2,1
2020-04-29 20:00:00+00,-1.432854,53.380759,43,3,4,1,1,37,2,2,1,1
2020-04-29 20:00:00+00,-1.504424,53.377754,47,1,2,1,1,37,2,1,1,2
2020-04-29 20:00:00+00,-1.489236,53.378622,26,2,3,1,1,37,2,1,2,2
2020-04-29 20:00:00+00,-1.480058,53.382491,45,1,1,1,1,37,2,1,2,2
2020-04-29 20:00:00+00,-1.473635,53.380397,57,1,4,1,1,37,2,1,2,1
2020-04-29 21:00:00+00,-1.475767,53.37517,69,1,3,1,1,37,2,1,1,1
2020-04-29 22:00:00+00,-1.447864,53.369965,19,1,4,1,1,37,2,1,2,1
2020-04-29 22:00:00+00,-1.517098,53.368526,34,2,1,1,1,37,2,1,2,2
2020-04-29 22:00:00+00,-1.518085,53.378206,17,1,4,1,1,37,2,1,1,1
2020-04-29 22:00:00+00,-1.420295,53.378471,67,1,5,1,1,37,2,1,2,1
2020-04-29 23:00:00+00,-1.473635,53.380397,20,1,5,1,1,37,2,1,2,1
2020-04-29 09:00:00+00,-1.457954,53.417985,70,2,3,2,1,37,2,1,2,1
2020-04-29 09:00:00+00,-1.46669,53.418427,45,2,2,2,1,37,2,1,1,1
2020-04-29 11:00:00+00,-1.478625,53.434375,23,2,5,2,1,37,2,1,2,1
2020-04-29 12:00:00+00,-1.477503,53.442945,52,2,4,2,1,37,2,1,1,2
2020-04-29 13:00:00+00,-1.48392,53.475625,72,2,4,2,1,37,2,1,1,1
2020-04-29 14:00:00+00,-1.468398,53.381225,25,2,3,2,1,37,2,1,2,1
2020-04-29 14:00:00+00,-1.470225,53.400257,16,1,3,2,1,37,2,1,2,1
2020-04-29 16:00:00+00,-1.462043,53.480635,25,1,4,2,1,37,2,1,2,2
2020-04-29 17:00:00+00,-1.460754,53.463395,46,1,3,2,1,37,2,1,2,1
2020-04-29 10:00:00+00,-1.460901,53.514945,49,1,2,3,1,37,2,1,1,1
2020-04-29 11:00:00+00,-1.475179,53.422525,53,1,2,3,1,37,2,1,2,1
2020-04-29 14:00:00+00,-1.473922,53.447377,53,1,5,3,1,37,2,1,2,1
2020-04-29 15:00:00+00,-1.464832,53.407795,65,1,4,3,1,37,2,1,1,1
2020-04-29 00:00:00+00,-1.479496,53.378114,17,2,4,1,1,38,2,1,1,1
2020-04-29 00:00:00+00,-1.504333,53.373853,23,1,2,1,1,38,2,1,2,1
2020-04-29 00:00:00+00,-1.500078,53.369959,68,1,2,1,1,38,2,1,2,1
2020-04-29 00:00:00+00,-1.512102,53.369118,62,1,3,1,1,38,2,1,1,1
2020-04-29 01:00:00+00,-1.50489,53.386406,82,1,5,1,1,38,2,1,2,1
2020-04-29 03:00:00+00,-1.5103,53.389052,43,2,1,1,1,38,2,1,2,1
2020-04-29 03:00:00+00,-1.520059,53.395062,47,2,3,1,1,38,2,1,2,1
2020-04-29 04:00:00+00,-1.510301,53.395952,80,2,4,1,1,38,2,2,1,1
2020-04-29 04:00:00+00,-1.521101,53.364954,64,2,2,1,1,38,2,2,1,1
2020-04-29 06:00:00+00,-1.514193,53.378894,82,1,3,1,1,38,2,1,1,1
2020-04-29 06:00:00+00,-1.520059,53.395062,58,1,4,1,1,38,2,1,2,1
2020-04-29 06:00:00+00,-1.455665,53.394391,59,1,3,1,1,38,2,1,2,1
2020-04-29 06:00:00+00,-1.483431,53.38825,32,2,4,1,1,38,2,1,1,1
2020-04-29 07:00:00+00,-1.45735,53.369061,63,1,4,1,1,38,2,1,2,1
2020-04-29 07:00:00+00,-1.455665,53.394391,54,1,3,1,1,38,2,1,2,1
2020-04-29 07:00:00+00,-1.446211,53.375739,40,1,3,1,1,38,2,1,1,1
2020-04-29 08:00:00+00,-1.455769,53.369836,56,3,5,1,1,38,2,1,1,1
2020-04-29 08:00:00+00,-1.479799,53.450455,72,2,1,1,1,38,2,1,1,1
2020-04-29 09:00:00+00,-1.471975,53.444405,30,1,3,1,1,38,2,1,2,1
2020-04-29 09:00:00+00,-1.47476,53.380105,49,1,2,1,1,38,2,1,1,1
2020-04-29 10:00:00+00,-1.466214,53.508225,72,1,4,1,1,38,2,1,1,2
2020-04-29 12:00:00+00,-1.431876,53.389617,63,1,2,1,1,38,2,1,2,1
2020-04-29 12:00:00+00,-1.471144,53.404015,42,1,5,1,1,38,2,1,1,1
2020-04-29 14:00:00+00,-1.464142,53.470725,42,2,5,1,1,38,2,1,1,1
2020-04-29 14:00:00+00,-1.481729,53.481585,19,2,1,1,1,38,2,1,2,1
2020-04-29 14:00:00+00,-1.475905,53.404425,41,1,4,1,1,38,2,1,2,1
2020-04-29 15:00:00+00,-1.486179,53.393861,29,1,5,1,1,38,2,1,2,1
2020-04-29 15:00:00+00,-1.457148,53.489775,52,1,5,1,1,38,2,1,1,1
2020-04-29 16:00:00+00,-1.474726,53.366401,61,2,1,1,1,38,2,1,2,1
2020-04-29 16:00:00+00,-1.480428,53.391468,34,2,2,1,1,38,2,1,1,1
2020-04-29 17:00:00+00,-1.484057,53.431165,44,1,5,1,1,38,2,1,1,1
2020-04-29 18:00:00+00,-1.480385,53.386592,23,1,3,1,1,38,2,1,2,1
2020-04-29 18:00:00+00,-1.516498,53.368145,60,1,4,1,1,38,2,1,2,1
2020-04-29 20:00:00+00,-1.466104,53.38086,34,2,1,1,1,38,2,1,2,1
2020-04-29 20:00:00+00,-1.5103,53.389052,18,1,1,1,1,38,2,1,1,2
2020-04-29 20:00:00+00,-1.466226,53.385927,23,2,1,1,1,38,2,2,1,1
2020-04-29 20:00:00+00,-1.474462,53.397139,71,2,2,1,1,38,2,1,2,1
2020-04-29 21:00:00+00,-1.417405,53.381888,61,1,3,1,1,38,2,1,2,1
2020-04-29 21:00:00+00,-1.518264,53.386856,65,2,1,1,1,38,2,1,2,1
2020-04-29 21:00:00+00,-1.473833,53.383373,33,1,5,1,1,38,2,2,1,1
2020-04-29 23:00:00+00,-1.417316,53.366352,29,1,4,1,1,38,2,1,1,1
2020-04-29 09:00:00+00,-1.48132,53.464965,38,2,3,2,1,38,2,1,1,2
2020-04-29 09:00:00+00,-1.478226,53.419135,84,2,2,2,1,38,2,1,1,1
2020-04-29 09:00:00+00,-1.458271,53.392055,20,1,1,2,1,38,2,1,1,1
2020-04-29 09:00:00+00,-1.469262,53.449955,23,1,4,2,1,38,2,1,2,1
2020-04-29 09:00:00+00,-1.47375,53.417287,28,2,2,2,1,38,2,1,2,1
2020-04-29 12:00:00+00,-1.466259,53.431757,35,2,2,2,1,38,2,1,2,1
2020-04-29 15:00:00+00,-1.480674,53.504125,19,1,1,2,1,38,2,1,1,1
2020-04-29 15:00:00+00,-1.476817,53.397385,63,2,1,2,1,38,2,2,2,1
2020-04-29 17:00:00+00,-1.47531,53.470805,21,1,4,2,1,38,2,1,1,1
2020-04-29 16:00:00+00,-1.471874,53.423677,58,2,2,3,1,38,2,2,1,1
2020-04-29 00:00:00+00,-1.492482,53.385877,48,1,3,1,1,39,2,1,1,1
2020-04-29 00:00:00+00,-1.47838,53.375184,38,2,1,1,1,39,2,1,2,1
2020-04-29 01:00:00+00,-1.488438,53.368709,41,1,4,1,1,39,2,1,2,1
2020-04-29 01:00:00+00,-1.483785,53.388824,49,2,4,1,1,39,2,1,2,1
2020-04-29 01:00:00+00,-1.450204,53.372731,53,2,3,1,1,39,2,1,2,1
2020-04-29 01:00:00+00,-1.49381,53.367274,68,2,4,1,1,39,2,1,1,1
2020-04-29 01:00:00+00,-1.521206,53.370735,62,1,4,1,1,39,2,1,2,1
2020-04-29 02:00:00+00,-1.521206,53.370735,53,1,5,1,1,39,2,1,1,1
2020-04-29 02:00:00+00,-1.42557,53.370207,34,1,1,1,1,39,2,1,2,1
2020-04-29 03:00:00+00,-1.507449,53.397181,39,2,1,1,1,39,2,1,2,1
2020-04-29 03:00:00+00,-1.493504,53.383675,38,1,3,1,1,39,2,1,1,1
2020-04-29 04:00:00+00,-1.491868,53.378314,70,2,3,1,1,39,2,1,2,1
2020-04-29 05:00:00+00,-1.419924,53.374717,22,1,1,1,1,39,2,1,2,1
2020-04-29 05:00:00+00,-1.479343,53.387387,48,1,3,1,1,39,2,2,2,1
2020-04-29 06:00:00+00,-1.486705,53.378299,69,2,4,1,1,39,2,1,1,1
2020-04-29 06:00:00+00,-1.514468,53.39592,40,2,2,1,1,39,2,1,2,1
2020-04-29 07:00:00+00,-1.511798,53.383588,85,2,2,1,1,39,2,1,2,1
2020-04-29 07:00:00+00,-1.459207,53.377829,83,1,5,1,1,39,2,1,1,1
2020-04-29 08:00:00+00,-1.451913,53.390657,27,2,4,1,1,39,2,1,2,1
2020-04-29 10:00:00+00,-1.497093,53.397107,20,2,3,1,1,39,2,1,2,1
2020-04-29 10:00:00+00,-1.481442,53.495715,57,2,5,1,1,39,2,1,2,1
2020-04-29 10:00:00+00,-1.481224,53.392435,31,1,4,1,1,39,2,1,2,2
2020-04-29 11:00:00+00,-1.486348,53.369894,56,1,2,1,1,39,2,1,1,1
2020-04-29 12:00:00+00,-1.461102,53.463885,19,2,4,1,1,39,2,1,2,1
2020-04-29 12:00:00+00,-1.483452,53.424445,24,2,5,1,1,39,2,1,2,1
2020-04-29 13:00:00+00,-1.461534,53.365797,53,2,5,1,1,39,2,2,1,1
2020-04-29 13:00:00+00,-1.463786,53.454035,18,2,5,1,1,39,2,2,1,1
2020-04-29 13:00:00+00,-1.48389,53.504675,19,2,2,1,1,39,2,1,1,1
2020-04-29 13:00:00+00,-1.470654,53.476935,21,1,1,1,1,39,2,1,2,1
2020-04-29 14:00:00+00,-1.471456,53.384973,18,1,5,1,1,39,2,1,2,1
2020-04-29 14:00:00+00,-1.466961,53.430965,29,2,3,1,1,39,2,1,2,2
2020-04-29 14:00:00+00,-1.480075,53.382445,46,2,1,1,1,39,2,1,2,1
2020-04-29 15:00:00+00,-1.454014,53.380608,16,1,5,1,1,39,2,1,1,1
2020-04-29 15:00:00+00,-1.459203,53.439455,50,2,5,1,1,39,2,2,2,1
2020-04-29 15:00:00+00,-1.483906,53.506155,68,1,3,1,1,39,2,1,1,2
2020-04-29 16:00:00+00,-1.467153,53.486355,50,2,5,1,1,39,2,1,2,2
2020-04-29 18:00:00+00,-1.521045,53.392855,74,1,2,1,1,39,2,1,2,2
2020-04-29 20:00:00+00,-1.489283,53.372704,23,2,4,1,1,39,2,1,2,1
2020-04-29 20:00:00+00,-1.494325,53.396225,66,2,3,1,1,39,2,1,2,1
2020-04-29 20:00:00+00,-1.463108,53.372828,51,2,4,1,1,39,2,1,1,1
2020-04-29 21:00:00+00,-1.486705,53.378299,44,1,3,1,1,39,2,1,2,1
2020-04-29 22:00:00+00,-1.428683,53.36596,32,1,5,1,1,39,2,2,1,1
2020-04-29 22:00:00+00,-1.49079,53.389774,42,2,1,1,1,39,2,1,2,1
2020-04-29 23:00:00+00,-1.509333,53.382857,44,1,1,1,1,39,2,2,1,1
2020-04-29 23:00:00+00,-1.463723,53.39521,18,2,4,1,1,39,2,1,2,1
2020-04-29 10:00:00+00,-1.47874,53.458365,44,2,1,2,1,39,2,1,1,1
2020-04-29 10:00:00+00,-1.471224,53.475195,35,1,4,2,1,39,2,1,1,1
2020-04-29 12:00:00+00,-1.464294,53.421685,53,2,2,2,1,39,2,2,1,1
2020-04-29 12:00:00+00,-1.475029,53.450245,81,2,3,2,1,39,2,1,2,1
2020-04-29 15:00:00+00,-1.473537,53.498305,76,2,3,2,1,39,2,1,1,1
2020-04-29 15:00:00+00,-1.460975,53.488415,84,2,3,2,1,39,2,1,1,1
2020-04-29 15:00:00+00,-1.480295,53.428135,35,1,1,2,1,39,2,1,1,1
2020-04-29 16:00:00+00,-1.48231,53.413415,80,1,1,2,1,39,2,1,1,1
2020-04-29 12:00:00+00,-1.465547,53.452275,53,2,3,3,1,39,2,2,2,1
2020-04-29 14:00:00+00,-1.471379,53.492215,51,2,3,3,1,39,2,1,1,1
2020-04-29 00:00:00+00,-1.516385,53.385209,33,1,2,1,1,40,2,1,2,1
2020-04-29 01:00:00+00,-1.431126,53.394585,47,2,1,1,1,40,2,1,2,1
2020-04-29 01:00:00+00,-1.502715,53.396269,25,2,4,1,1,40,2,1,2,1
2020-04-29 02:00:00+00,-1.507449,53.397181,16,1,3,1,1,40,2,1,1,1
2020-04-29 02:00:00+00,-1.434936,53.371087,31,1,4,1,1,40,2,1,1,1
2020-04-29 02:00:00+00,-1.47313,53.366755,33,2,3,1,1,40,2,1,1,1
2020-04-29 03:00:00+00,-1.434114,53.36891,44,1,4,1,1,40,2,1,2,1
2020-04-29 03:00:00+00,-1.444658,53.386185,49,1,2,1,1,40,2,1,2,1
2020-04-29 04:00:00+00,-1.495618,53.381453,19,2,2,1,1,40,2,1,2,1
2020-04-29 04:00:00+00,-1.467972,53.390977,49,2,4,1,1,40,2,1,2,1
2020-04-29 06:00:00+00,-1.428683,53.36596,25,1,4,1,1,40,2,1,1,1
2020-04-29 06:00:00+00,-1.469357,53.373541,32,2,3,1,1,40,2,1,2,2
2020-04-29 08:00:00+00,-1.474103,53.382935,44,1,2,1,1,40,2,1,1,1
2020-04-29 08:00:00+00,-1.480393,53.394705,26,1,4,1,1,40,2,1,1,1
